url,chunk_id,content
https://handbook.gitlab.com/handbook/security/customer-support-operations/gitlab/labels/,2,"aning only one of them can ever be present on an issue at a time. Validation labels These are used to indicate the status of validation on an issue (which occurs in the Development stage). Label Meaning Validation::Skipped This means no validation was done for an issue Validation::Awaiting This means Customer Support Operations is waiting on validation to be completed Validation::Received This means validation was received Validation::Rejected This means validation was rejected Note: These are scoped labels, meaning only one of them can ever be present on an issue at a time. Request type labels These are used to indicate the type of request an issue is. Label Meaning RequestType::Bug The issue is concerning a bug RequestType::Feature The issue is concerning a feature request/change RequestType::Incident The issue is concerning an incident RequestType::Administrative The issue is concerning administrative work Note: These are scoped labels, meaning only one of them can ever be present on an issue at a time. Customer labels These are used to indicate what team/department made the reque"
https://handbook.gitlab.com/handbook/security/customer-support-operations/gitlab/labels/,3,"rk Note: These are scoped labels, meaning only one of them can ever be present on an issue at a time. Customer labels These are used to indicate what team/department made the request. Label Meaning Customer::ETA The request is from the ETA team Customer::Security The request is from the Security team Customer::Engineering The request is from the Engineering team Customer::Finance The request is from the Finance team Customer::People The request is from the People team Customer::Support The request is from the Support team Customer::Field The request is from the Field team Customer::Marketing The request is from the Marketing team Note: These are scoped labels, meaning only one of them can ever be present on an issue at a time. Priority labels These are used to indicate the priority level of an issue. Label Meaning Priority::1 It is a priority 1 (urgent) level issue Priority::2 It is a priority 2 (high) level issue Priority::3 It is a priority 3 (medium) level issue Priority::4 It is a priority 4 (low) level issue Note: These are scoped labels, meaning only one of them can ever be pre"
https://handbook.gitlab.com/handbook/security/customer-support-operations/gitlab/labels/,4,"l issue Priority::3 It is a priority 3 (medium) level issue Priority::4 It is a priority 4 (low) level issue Note: These are scoped labels, meaning only one of them can ever be present on an issue at a time. Roadmap labels These are used to indicate if an issue is tied to a roadmap. Label Meaning roadmap_item The issue is pertaining to an item on a roadmap Applying a label To apply a label to an issue or merge request, you can either click Edit next to Labels on the right-side panel of the issue/merge request or you can use the label quick command : /label ~""TITLE_OF_LABEL"" Note: The tilde ( ~ ) is required and you should replace TITLE_OF_LABEL with the title of the label itself. As an example: /label ~""Stage::Planning"" Removing a label To remove a label from an issue or merge request, you can either click Edit next to Labels on the right-side panel of the issue/merge request or you can use the unlabel quick command : /unlabel ~""TITLE_OF_LABEL"" Note: The tilde ( ~ ) is required and you should replace TITLE_OF_LABEL with the title of the label itself. As an example: /unlabel ~""roadmap"
https://handbook.gitlab.com/handbook/security/customer-support-operations/gitlab/labels/,5,"k command : /unlabel ~""TITLE_OF_LABEL"" Note: The tilde ( ~ ) is required and you should replace TITLE_OF_LABEL with the title of the label itself. As an example: /unlabel ~""roadmap_item"" Last modified February 12, 2026: Remove aliases from frontmatter ( f895738e ) View page source - Edit this page - please contribute ."
https://handbook.gitlab.com/handbook/security/customer-support-operations/gitlab/milestones/,0,"The Handbook Security at GitLab Customer Support Operations GitLab Milestones Content last updated 2026-01-13 Milestones Documentation on milestones This guide explains how Customer Support Operations uses GitLab milestones to track changes (and work) contained within a deployment period (one month). Milestones group all issues and merge requests for our monthly deployments. Understanding milestones What are milestones For Customer Support Operations, milestones are used to group and track changes (and work) involved in a given deployment period. Each milestone represents one month, from the 1st of one month through the 1st of the next month. Viewing a list of current milestones To view a list of Customer Support Operation’s milestones, you would go to this page . You can click on a milestone to review what issues and merge requests are linked to that deployment period. Applying a milestone to an item To apply a milestone to an issue or merge request, you can either click Edit next to Milestone on the right-side panel of the issue/merge request or you can use the milestone quick comm"
https://handbook.gitlab.com/handbook/security/customer-support-operations/gitlab/milestones/,1,"ply a milestone to an issue or merge request, you can either click Edit next to Milestone on the right-side panel of the issue/merge request or you can use the milestone quick command : /milestone %""TITLE_OF_MILESTONE"" Note: The percentage sign ( % ) is required and you should replace TITLE_OF_MILESTONE with the title of the milestone itself. As an example: /milestone %""CustSuppOps Deployment 2026-02-01"" Removing a milestone from an item To remove a milestone from an issue or merge request, you can either click Edit next to Milestone on the right-side panel of the issue/merge request or you can use the remove_milestone quick command : /remove_milestone Milestone setup All our milestones are made manually in the time leading up to final months of a GitLab fiscal year. Traditionally this is done in the last month of the GitLab fiscal year (January) but can be done sooner if required for future planning efforts. Each milestone uses the following format: Title: CustSuppOps Deployment YYYY-MM-01 YYYY-MM-01 is the four digit year and two digit month of the deployment date Start Date: This"
https://handbook.gitlab.com/handbook/security/customer-support-operations/gitlab/milestones/,2,"s. Each milestone uses the following format: Title: CustSuppOps Deployment YYYY-MM-01 YYYY-MM-01 is the four digit year and two digit month of the deployment date Start Date: This is one month prior to the date in the title Example: If the deployment date is 2025-05-01 , the start date is 2025-04-01 Due Date: This is the same as the date in the title Last modified January 21, 2026: Revamp CustSuppOps handbook ( 7d49549f ) View page source - Edit this page - please contribute ."
https://handbook.gitlab.com/handbook/security/customer-support-operations/gitlab/mirroring/,0,"The Handbook Security at GitLab Customer Support Operations GitLab Project mirroring Content last updated 2026-01-13 Project mirroring Documentation on project mirroring This guide covers GitLab repository mirroring setup for Customer Support Operations projects. Mirroring automatically synchronizes changes from source repositories to target repositories, enabling automated backups and multi-repo workflows. Understanding mirroring What is mirroring This guide covers GitLab repository mirroring setup for Customer Support Operations projects. Mirroring automatically synchronizes changes from source repositories to target repositories, enabling automated backups and multi-repo workflows. Setup For the Customer Support Operations team, we setup mirroring using these steps: Login as the gl-support-bot user (as it is used as a service account for mirrors) Navigate to the source project Add a new mirror Git repository URL: ssh://gitlab.com/full/path/to/project.git Mirror direction: Push Authentication method: SSH public key Username: git Keep divergent refs: unchecked Mirror branches: Mirro"
https://handbook.gitlab.com/handbook/security/customer-support-operations/gitlab/mirroring/,1,"tory URL: ssh://gitlab.com/full/path/to/project.git Mirror direction: Push Authentication method: SSH public key Username: git Keep divergent refs: unchecked Mirror branches: Mirror only protected branches Copy SSH public key from new mirror Navigate to the target project Add a new deploy key (under Settings > Repository > Deploy Keys ) Title: full/path/to/project Key: The value copied in step 4 Grant write permissions to this key: checked Expiration date (optional): leave it blank Navigate to the source project Force an update on the mirror (under Settings > Repository > Mirroring repositories ) Common issues and troubleshooting This is a living section that will have items added to it as needed. Last modified February 12, 2026: Remove aliases from frontmatter ( f895738e ) View page source - Edit this page - please contribute ."
https://handbook.gitlab.com/handbook/security/customer-support-operations/gitlab/project-setup/,0,"The Handbook Security at GitLab Customer Support Operations GitLab Project setup Content last updated 2026-01-13 Project setup Documentation on project setup This page guides you through the complete process of creating and configuring new GitLab projects for Customer Support Operations. Warning All Customer Support Operations team members creating new projects must follow this process to ensure our projects are setup properly in a secured and maintainable way. This should only be done if there is a corresponding request issue (Feature Request, Administrative, Bug, etc.). If one does not exist, you should first create one (and let it go through the standard process before working it). Process The process consists of 7 steps: Create the project Adjust project settings Invite the correct groups Add initial files Setup CI/CD variables Configure additional requirements (if needed) Document the project Step 1 - Create the project The starting place to create the project itself. When doing so, you need to consider the following: The location of the project The name of the project The slug"
https://handbook.gitlab.com/handbook/security/customer-support-operations/gitlab/project-setup/,1,"Create the project The starting place to create the project itself. When doing so, you need to consider the following: The location of the project The name of the project The slug of the project Location of the project To create a project, you need to know where the project will be. When possible, we group similar projects together. Using this, you can often find an existing subgroup for the project to be in. As an example, if making a sync repo for Zendesk Global, it will be within the subgroup gitlab-support-readiness/zendesk-global because: It is a Customer Support Operations non-public project (thus within our private namespace gitlab-support-readiness ) It relates to Zendesk Global (thus within the subgroup zendesk-global ) If the sync repo being created was relating to ticket attributes or metadata (such as ticket forms, ticket fields, etc.), you would then create it in the gitlab-support-readiness/zendesk-global/tickets subgroup. If you do not see a subgroup for the project to exist within that already exists, speak to the team concerning this to determine the best place for t"
https://handbook.gitlab.com/handbook/security/customer-support-operations/gitlab/project-setup/,2,"ndesk-global/tickets subgroup. If you do not see a subgroup for the project to exist within that already exists, speak to the team concerning this to determine the best place for the project to be created within. Name of the project We should strive for concise and self-explainable naming when creating projects. This should utilize the location in that effort. So if making a project that handles processing of tickets for Zendesk US Government, we know from determining the location that it will be within the subgroup gitlab-support-readiness/zendesk-us-government/tickets . Knowing that, we can simply name the project Processor , since the location pathing will already dictate it is relating to Zendesk US Government tickets. If you are ever unsure of what to name a project, speak to the team concerning this to determine the best name to use. Slug of the project Much like when determining the name , the slug should, with the pathing, be concise and self-explainable. Most often, the slug generated by GitLab will work for this purpose. If you are ever unsure of what the slug for a project"
https://handbook.gitlab.com/handbook/security/customer-support-operations/gitlab/project-setup/,3,"hould, with the pathing, be concise and self-explainable. Most often, the slug generated by GitLab will work for this purpose. If you are ever unsure of what the slug for a project should be, speak to the team concerning this to determine the best slug to use. Step 2 - Adjust the settings With the project created, we need to manually adjust the settings to the following: General Visibility, project features, permissions Project visibility: Private Additional options Require authentication to view media files Issues: disabled Repository: enabled Merge requests: enabled Forks: disabled Git Large File Storage (LFS): disabled CI/CD: enabled Container registry: disabled Analytics: disabled Requirements: disabled Security and Compliance: disabled Wiki: disabled Snippets: enabled Package registry: disabled Model experiments: disabled Model registry: disabled Pages: disabled Monitor: disabled Environments: disabled Feature flags: disabled Infrastructure: disabled Releases: disabled Email notifications Enable email notifications Include diff previews Show default emoji reactions Warn about Po"
https://handbook.gitlab.com/handbook/security/customer-support-operations/gitlab/project-setup/,4,Feature flags: disabled Infrastructure: disabled Releases: disabled Email notifications Enable email notifications Include diff previews Show default emoji reactions Warn about Potentially Unwanted Characters CI/CD Catalog project: disabled Badges None GitLab Duo GitLab Duo: enabled Allow flow execution: enabled Service Desk Disabled Integrations None Webhooks None Access tokens None Repository Branch defaults Default branch: master Auto-close references issues on default branch Branch rules All branches Squash commits: Require master Requires CODEOWNERS approval Allowed to merge: Developers+Maintainers Allowed to push and merge: 1 user NOTE : The 1 user here is the gl-support-bot user Push rules Reject unverified users Reject inconsistent user name Reject unsigned commits Reject commits that aren’t DCO certified Do not allow users to remove Git tags with git push Check whether the commit author is a GitLab user Prevent pushing secret files Require expression in commit messages: blank Reject expression in commit messages: blank Branch name: blank Commit author’s email: blank Prohibi
https://handbook.gitlab.com/handbook/security/customer-support-operations/gitlab/project-setup/,5,"b user Prevent pushing secret files Require expression in commit messages: blank Reject expression in commit messages: blank Branch name: blank Commit author’s email: blank Prohibited file names: blank Maximum file size (MB): 0 Mirroring repositories None Protected branches master Allowed to merge: Maintainers Allowed to push and merge: GitLab Support Bot Allowed to force push: disabled Code owner approval: enabled Protected tags None Deploy tokens None Deploy keys None Merge Requests Merge requests Merge method: Merge commit Merge options Enable merged results pipelines NOTE: In rare situations this may be enabled, but never by default Automatically resolve merge request diff threads when they become outdated Show link to create or view a merge request when pushing from the command line Enable “Delete source branch” option by default Squash commits when merging: Require Merge checks Pipelines must succeed NOTE: This will vary based on project template type. All threads must be resolved Status checks must succeed Status checks None Merge suggestions: blank Merge commit message templa"
https://handbook.gitlab.com/handbook/security/customer-support-operations/gitlab/project-setup/,6,NOTE: This will vary based on project template type. All threads must be resolved Status checks must succeed Status checks None Merge suggestions: blank Merge commit message template Merge branch '%{source_branch}' into '%{target_branch}' %{title} %{issues} See merge request %{reference} Squash commit message template %{title} Default description template for merge requests: blank Merge request approvals Coverage-Check: disabled Minimum required approvals: 0 Approval settings Prevent approval by author Prevent approvals by users who add commits Prevent editing approval rules in merge requests Require user re-authentication (password or SAML) to approve When a commit is added: Removal all approvals Merge request branch workflow None CI/CD General pipelines Project-based pipeline visibility Auto-cancel redundant pipelines Prevent outdated deployment jobs Allow job retries even if the deployment job is outdated. Use separate caches for protected branches Minimum role required to cancel a pipeline or job: Developer CI/CD configuration file: blank Git strategy: git fetch Git shallow clone
https://handbook.gitlab.com/handbook/security/customer-support-operations/gitlab/project-setup/,7,d. Use separate caches for protected branches Minimum role required to cancel a pipeline or job: Developer CI/CD configuration file: blank Git strategy: git fetch Git shallow clone: 20 Timeout: 15m NOTE : You might need to adjust this depending on what your project is doing exactly Automatic pipeline cleanup: 5d Auto DevOps Default to Auto DevOps pipeline Protected environments None Pipeline trigger tokens None Automatic deployment rollbacks Enable automatic rollbacks Deploy freezes None Job token permissions Authorized groups and projects: Only this project and any groups and projects in the allowlist CI/CD job token allowlist Only the project itself should be present in the list Limit access from this project (Deprecated): disabled Add an existing project to the scope Only the project itself should be present in the list Secure files None Pipeline subscriptions Subscriptions None Subscribed to this project None Monitor Error tracking Enable error tracking Active Error tracking backend: GitLab Alerts None Incidents Active: disabled Status page Active Status page URL: blank S3 Bucket
https://handbook.gitlab.com/handbook/security/customer-support-operations/gitlab/project-setup/,8,"t None Monitor Error tracking Enable error tracking Active Error tracking backend: GitLab Alerts None Incidents Active: disabled Status page Active Status page URL: blank S3 Bucket name: blank AWS region: blank AWS access key ID: blank AWS Secret access key: blank Step 3 - Invite the correct groups After adjusting the settings for your new project, you need to invite the correct groups as members to it. Due to our inheritance setup, project access is handled automatically through group membership. So this is really about what the CODEOWNERS file will use (for merge request approvals). For projects pertaining to subjects that require Customer Support Operations leadership, you would invite gitlab-support-readiness/cust_support_ops_critical_access For projects requiring US citizenship, you would invite gitlab-support-readiness/cust_support_ops_team_us_citizens NOTE We should strive to not need a project to require any specific citizenship. If your project is requiring it, it indicates some form of output within the project (the code, CI/CD, etc.) involves citizenship protected data. Wh"
https://handbook.gitlab.com/handbook/security/customer-support-operations/gitlab/project-setup/,9,"quire any specific citizenship. If your project is requiring it, it indicates some form of output within the project (the code, CI/CD, etc.) involves citizenship protected data. While this is not always avoidable, you should always aim to NOT have citizenship protected data within gitlab.com. For anything else, you would invite gitlab-support-readiness/cust_support_ops_team If you are ever unsure of what group(s) to invite, speak to the team for assistance. Step 4 - Add your files In this stage, you are going to make the initial commit to the project to add the files. The exact files you will need to add are going to vary depending on what the project is for (and what it does). Please review the below guidelines for various files to ensure you align with how we setup projects: .gitlab/CODEOWNERS The exact contents of this are going to vary depending on the code you use, but the starting place for this should always be: [Customer Support Operations] * @GROUP_TO_INVITE See Step 3 for more information for the value of GROUP_TO_INVITE bin/post_in_slack.sh This file should always have exe"
https://handbook.gitlab.com/handbook/security/customer-support-operations/gitlab/project-setup/,10,"d always be: [Customer Support Operations] * @GROUP_TO_INVITE See Step 3 for more information for the value of GROUP_TO_INVITE bin/post_in_slack.sh This file should always have executable permissions The contents for this file should always be: curl -ss $SLACK_URL_PIPELINE_FAIL \ -X POST \ -H 'Content-type: application/json' \ --data ""{\""text\"": \""< $CI_PROJECT_URL | $CI_PROJECT_PATH > pipeline < $CI_PIPELINE_URL |# $CI_PIPELINE_ID > failed $DATE \"", \""mrkdwn\"": true }"" .gitlab-ci.yml The exact contents of this are going to vary depending on the code you use, but you can use the following start templates for common project types: Sync repos image : ""registry.gitlab.com/gitlab-support-readiness/images/ruby:3.2.2"" stages : - compare - sync - notify before_script : - ruby -v - gem install bundler - bundle install compare : stage : compare script : - ./bin/compare rules : - if : $CI_PIPELINE_SOURCE == 'merge_request_event' retry : max : 2 when : - runner_system_failure - stuck_or_timeout_failure sync : stage : sync script : - ./bin/sync rules : - if : $CI_PIPELINE_SOURCE == 'trigger' ret"
https://handbook.gitlab.com/handbook/security/customer-support-operations/gitlab/project-setup/,11,"quest_event' retry : max : 2 when : - runner_system_failure - stuck_or_timeout_failure sync : stage : sync script : - ./bin/sync rules : - if : $CI_PIPELINE_SOURCE == 'trigger' retry : max : 2 when : - runner_system_failure - stuck_or_timeout_failure post_in_slack_on_failure : before_script : '' stage : notify when : on_failure image : registry.gitlab.com/gitlab-support-readiness/images/curl:latest script : - ./bin/post_in_slack.sh Zendesk apps image : ""registry.gitlab.com/gitlab-support-readiness/images/ruby:3.2.2"" stages : - compare - sync - notify before_script : - ruby -v - gem install bundler - bundle install compare_instances : stage : compare script : - ./bin/compare_sandbox - ./bin/compare_production rules : - if : $CI_PIPELINE_SOURCE == 'merge_request_event' retry : max : 2 when : - runner_system_failure - stuck_or_timeout_failure force_sandbox_sync : stage : sync script : - ./bin/sync_sandbox force needs : [ 'compare_instances' ] when : manual rules : - if : $CI_PIPELINE_SOURCE == 'merge_request_event' retry : max : 2 when : - runner_system_failure - stuck_or_timeout_failur"
https://handbook.gitlab.com/handbook/security/customer-support-operations/gitlab/project-setup/,12,"e needs : [ 'compare_instances' ] when : manual rules : - if : $CI_PIPELINE_SOURCE == 'merge_request_event' retry : max : 2 when : - runner_system_failure - stuck_or_timeout_failure perform_sandbox_sync : stage : sync script : - ./bin/sync_sandbox rules : - if : $CI_PIPELINE_SOURCE == 'schedule' && $SANDBOX == 'true' retry : max : 2 when : - runner_system_failure - stuck_or_timeout_failure perform_production_sync : stage : sync script : - ./bin/sync_production rules : - if : $CI_PIPELINE_SOURCE == 'schedule' && $SANDBOX == 'false' retry : max : 2 when : - runner_system_failure - stuck_or_timeout_failure post_in_slack_on_failure : before_script : '' stage : notify when : on_failure image : registry.gitlab.com/gitlab-support-readiness/images/curl:latest script : - ./bin/post_in_slack.sh If you are unsure of what to have here, reach out to the rest of the team for assistance .rubocop.yml The contents of this file should always align with the current ruby version we are working with. That means it should be: AllCops : NewCops : enable TargetRubyVersion : 3.2.2 .ruby-version The contents"
https://handbook.gitlab.com/handbook/security/customer-support-operations/gitlab/project-setup/,13,"ile should always align with the current ruby version we are working with. That means it should be: AllCops : NewCops : enable TargetRubyVersion : 3.2.2 .ruby-version The contents of this file should always be the current ruby version we are working with. That means it should be: 3.2.2 Gemfile The list of gems should be in alphabetic order The exact gems required are going to vary depending on the code you use, but the starting place for this should always be: # frozen_string_literal: true source 'https://rubygems.org' README.md The exact content of this is going to vary, but you should ensure you have the following documented in your README.md file: Name of project Brief description Filetree layout Requirements CI/CD pipeline information If you are unsure of what to have here, reach out to the rest of the team for assistance Step 5 - Setup CI/CD variables Configure the CI/CD variables required for your project. Many variables are inherited from the parent namespace, so focus on project-specific values: Common variables to add: API token values (e.g. ZD_TOKEN , GL_TOKEN , CALENDLY_AP"
https://handbook.gitlab.com/handbook/security/customer-support-operations/gitlab/project-setup/,14,"ject. Many variables are inherited from the parent namespace, so focus on project-specific values: Common variables to add: API token values (e.g. ZD_TOKEN , GL_TOKEN , CALENDLY_API_TOKEN , etc.) Slack webhooks (except SLACK_URL_PIPELINE_FAIL which is inherited) To check inherited variables: Navigate to Settings > CI/CD > Variables in your project Review the “Inherited from group” section to see what’s already available Add only the variables not already provided by the parent namespace Variable protection: Mark sensitive tokens as “Masked” Step 6 - Additional configuration (if needed) For most projects, Steps 1-5 are sufficient. However, some projects may require additional configuration such as: Setting up webhooks for external integrations Mirroring the code to a different project Configuring external service integrations Setting up scheduled pipelines If you’re unsure whether additional configuration is needed, consult with the team. Step 7 - Document it The final step in your project creation is to update our handbook pages with information about the project. This should include"
https://handbook.gitlab.com/handbook/security/customer-support-operations/gitlab/project-setup/,15,"needed, consult with the team. Step 7 - Document it The final step in your project creation is to update our handbook pages with information about the project. This should include: What it is What it does How it works The type of deployment strategy it uses How to make changes Any troubleshooting information After Project Creation Once your project is created and documented: The project will be accessible to the appropriate team members based on group membership CI/CD pipelines will run according to the configured rules Changes will require merge requests with CODEOWNERS approval Monitor the project’s initial pipelines to ensure everything is configured correctly Last modified February 12, 2026: Remove aliases from frontmatter ( f895738e ) View page source - Edit this page - please contribute ."
https://handbook.gitlab.com/handbook/security/customer-support-operations/gitlab/issues/working-issues/,0,"The Handbook Security at GitLab Customer Support Operations GitLab Issues Working issues Content last updated 2026-01-13 Working issues Documentation on working issues This page documents the workflow for working issues in the Customer Support Operations team. It covers the stages an issue progresses through from creation to completion, including triage, planning, development, validation, and implementation. Understanding this workflow helps team members know what to expect at each stage, who is responsible, and what actions are required to move issues forward. Note While Incidents are a type of issue we work, they operate in a special flow of their own. Please see our Incidents documentation for more information. Issue flowchart A standard progression for an issue will look like this: graph TD; Start--> Triage; Triage--> Type; Type-->|Bug| Bug Type-->|Administrative| Administrative Type-->|Feature| Feature Administrative--> AdministrativeScheduling AdministrativeScheduling--> AdministrativeIsItTime AdministrativeIsItTime-->|No| AdministrativeQueued AdministrativeIsItTime-->|Yes| Adm"
https://handbook.gitlab.com/handbook/security/customer-support-operations/gitlab/issues/working-issues/,1,Administrative--> AdministrativeScheduling AdministrativeScheduling--> AdministrativeIsItTime AdministrativeIsItTime-->|No| AdministrativeQueued AdministrativeIsItTime-->|Yes| AdministrativeDevelopment AdministrativeQueued--> AdministrativeIsItTime AdministrativeDevelopment--> Implementation Bug--> BugDevelopment BugDevelopment--> BugValidation BugValidation--> BugValidated BugValidated-->|No| BugDevelopment BugValidated-->|Yes| Implementation Feature--> FeaturePlanning FeaturePlanning--> FeatureScheduling FeatureScheduling--> FeatureIsItTime FeatureIsItTime-->|No| FeatureQueued FeatureIsItTime-->|Yes| FeatureDevelopment FeatureDevelopment--> FeatureValidation FeatureQueued--> FeatureIsItTime FeatureValidation--> FeatureValidated FeatureValidated-->|No| FeatureDevelopment FeatureValidated-->|Yes| Implementation Implementation--> Completion Completion--> End Start(Issue created) Triage(Triage stage) Type{Request type?} AdministrativeScheduling(Scheduling stage) AdministrativeIsItTime{Is it being worked in the current iteration?} AdministrativeQueued(Queued stage) AdministrativeDevelo
https://handbook.gitlab.com/handbook/security/customer-support-operations/gitlab/issues/working-issues/,2,"quest type?} AdministrativeScheduling(Scheduling stage) AdministrativeIsItTime{Is it being worked in the current iteration?} AdministrativeQueued(Queued stage) AdministrativeDevelopment(Development stage) BugDevelopment(Development stage) BugValidation(Validation stage) BugValidated{Was it validated?} FeaturePlanning(Planning stage) FeatureScheduling(Scheduling stage) FeatureIsItTime{Is it being worked in the current iteration?} FeatureQueued(Queued stage) FeatureDevelopment(Development stage) FeatureValidation(Validation stage) FeatureValidated{Was it validated?} Implementation(Implementation stage) Completion(Completion stage) End(Issue closed) Who can file what issues Feature issues depend on the team the request is coming from/is concerning: For anything coming from the Global Support team, it must be a member of the SIG team For anything coming from the US Government Support team, the issue must be filed by a US Government Support manager. For anything concerning the Knowledge Base (for any instance), the issue should be filed by a Support Senior Technical Program Manager For an"
https://handbook.gitlab.com/handbook/security/customer-support-operations/gitlab/issues/working-issues/,3,"ed by a US Government Support manager. For anything concerning the Knowledge Base (for any instance), the issue should be filed by a Support Senior Technical Program Manager For anything else, it should be filed by a manager of the team requesting it Bug issues can be filed by anyone Administrative issues should only ever be filed by the Customer Support Operations team Incident issues should only ever be filed by the Customer Support Operations team Stages The work to be done on an issue largely depends on the stage the issue is in. Please note the assignee on an issue will change frequently as it moves from stage to stage. A quick reference to the stages used is: Stage Request Type Primary DRI SLA Target Triage All Dylan 1-2 days Planning Bug, Feature Jason 5 days Scheduling Feature, Administrative Dylan & Jason Weekly Development All Varies 1-3 weeks Validation Bug, Feature Varies 3-5 days Implementation All Varies 3 days Completed All Varies 2 days to close Triage Stage details Primary DRI: Dylan Secondary DRI: Alyssa SLA target: 1-2 business days Request types that use this stag"
https://handbook.gitlab.com/handbook/security/customer-support-operations/gitlab/issues/working-issues/,4,"All Varies 3 days Completed All Varies 2 days to close Triage Stage details Primary DRI: Dylan Secondary DRI: Alyssa SLA target: 1-2 business days Request types that use this stage: Administrative Bugs Features Purpose Determine non-technical validity/feasibility of request Determine if more information is needed before proceeding Verify required approvals are present Add labels for customer type, system impacted, priority, and roadmap alignment Key activities Gather necessary information from requester Validate approvals based on roadmap alignment and complexity Move to Planning stage or close if unable to proceed Move to Blocked stage if insufficient detail has been provided in original request Here the DRI will: gather the needed information from the request (if required) determine if we can move forward on the issue determine if the issue is valid (submitted by correct person, is feasible, etc.) After doing so, the DRI needs to: ensure a priority label is present on the issue ensure a customer label is present on the issue ensure a roadmap label is present on the issue (if the i"
https://handbook.gitlab.com/handbook/security/customer-support-operations/gitlab/issues/working-issues/,5,"doing so, the DRI needs to: ensure a priority label is present on the issue ensure a customer label is present on the issue ensure a roadmap label is present on the issue (if the issue is tied to a roadmap item) With that in place, the DRI will then move the issue to the next stage depending the request type: For Administrative issues, it is moved to the Scheduling stage For Bug or Feature issues, it is moved to the Planning stage This can be done in one comment using quickactions , like so: /label ~""Customer::Support"" /label ~""Priority::3"" /label ~""RequestType::Feature"" /label ~""roadmap_item"" /label ~""Stage::Planning"" You can also use the following group comment templates to generate a quickactions comment to assist you: Triage -> Planning Triage -> Scheduling Triage -> Development Closing requests filed by incorrect persons If an issue is filed by a person who is not allowed to file the issue (see Who can file what issues ), the issue needs to be closed out (and the requester directed what actions they should take to move forward). To assist with this, use the correct group comment"
https://handbook.gitlab.com/handbook/security/customer-support-operations/gitlab/issues/working-issues/,6,"file what issues ), the issue needs to be closed out (and the requester directed what actions they should take to move forward). To assist with this, use the correct group comment template for the situation at hand: Not approved -> Talk to SIG team Not approved -> Talk to manager Not approved -> Talk to Senior Technical Program Manager Using those should direct those on the issue on who they need to speak with as well as close out the issue properly. Closing a triage issue If the DRI has determined we cannot proceed on an issue, the DRI should take the following actions: comment stating why we will not be proceeding set the issue status to Won't do close the issue This can be done in one comment using quickactions , like so: Greetings, After review of this issue, we have determined we will not be able to proceed on this issue. This is due to <insert reasons here>. Due to this, we will be closing this out. Should the above mentioned reasons be resolved, please create a **new** issue. /status ""Won't do"" Planning Stage details Primary DRI: Jason Secondary DRI: Sarah SLA target: 5 busin"
https://handbook.gitlab.com/handbook/security/customer-support-operations/gitlab/issues/working-issues/,7,"Should the above mentioned reasons be resolved, please create a **new** issue. /status ""Won't do"" Planning Stage details Primary DRI: Jason Secondary DRI: Sarah SLA target: 5 business days Request types that use this stage: Bugs Features Purpose Determine technical validity/feasibility Determine if more information is needed Generate implementation gameplan Determine rough estimate of workload Key activities Write detailed gameplan Work with requester to resolve blockers Determine issue weight score Move to Scheduling stage when complete Here the DRI will: write up a gameplan for the issue (and post it on the issue as a comment) determine technical feasibility of the request determine a rough estimate of the work timelines needed (excluding validation time) determine the RICE score After doing so, the DRI needs to: Add a weight value to the issue (use the RICE score ) Add an iteration and milestone to the issue (for Bug issues only) With that in place, the DRI will then move the issue to the next stage depending the request type: For Bug issues, it is moved to the Development stage F"
https://handbook.gitlab.com/handbook/security/customer-support-operations/gitlab/issues/working-issues/,8,"ssue (for Bug issues only) With that in place, the DRI will then move the issue to the next stage depending the request type: For Bug issues, it is moved to the Development stage For Feature issues, it is moved to the Scheduling stage You can also use the following group comment templates to generate a quickactions comment to assist you: Planning -> Development Planning -> Scheduling RICE score Customer Support Operations uses a modified version of the RICE Framework on our Feature issues. A breakdown of possible values for our modified version is: Category Value Score Reach Impacts customers 10 Impacts all agents 7 Impacts one region of agents 4 Impacts a small group of agents 2 Minimal or no real impact 1 Impact Directly impacts GitLab’s revenue 3 Significant impact to support workflows 2 Slight impact to support workflows 1 Minimal or no real impact 0.5 Confidence Percentage Varies Effort Numeric Varies We take the scores from the above values and use the following equation to calculate a RICE score: (Reach × Impact × Confidence) / Effort You can use this calculator (requires GitL"
https://handbook.gitlab.com/handbook/security/customer-support-operations/gitlab/issues/working-issues/,9,"We take the scores from the above values and use the following equation to calculate a RICE score: (Reach × Impact × Confidence) / Effort You can use this calculator (requires GitLab Google account access) to quickly generate a RICE score. Closing a planning issue If the DRI has determine we cannot proceed on an issue, the DRI should take the following actions: comment stating why we will not be proceeding set the issue status to Won't do close the issue This can be done in one comment using quickactions , like so: Greetings, After review of this issue, we have determined we will not be able to proceed on this issue. This is due to <insert reasons here>. Due to this, we will be closing this out. Should the above mentioned reasons be resolved, please create a **new** issue. /status ""Won't do"" Scheduling Stage details Primary DRI: Dylan and Jason SLA target: Addressed on weekly cadence (within a week) Request types that use this stage: Features Purpose Determine bandwidth validity/feasibility Assign iteration(s) and milestone(s) Assign Development DRI Key activities Discuss development"
